time,enrolled,available,waitlisted,total
2024-05-22T23:06:23,0,145,0,145
2024-05-22T23:21:24,0,145,0,145
2024-05-22T23:36:15,0,145,0,145
2024-05-22T23:51:04,0,145,0,145
2024-05-23T00:05:54,0,145,0,145
2024-05-23T00:20:56,0,145,0,145
2024-05-23T00:35:50,0,145,0,145
2024-05-23T00:50:45,0,145,0,145
2024-05-23T01:05:37,0,145,0,145
2024-05-23T01:20:29,0,145,0,145
2024-05-23T01:35:23,0,145,0,145
2024-05-23T01:50:26,0,145,0,145
2024-05-23T02:05:18,0,145,0,145
2024-05-23T02:20:08,0,145,0,145
2024-05-23T02:34:59,0,145,0,145
2024-05-23T02:49:49,0,145,0,145
2024-05-23T03:04:41,0,145,0,145
2024-05-23T03:19:41,0,145,0,145
2024-05-23T03:34:33,0,145,0,145
2024-05-23T03:49:26,0,145,0,145
2024-05-23T04:04:22,0,145,0,145
2024-05-23T04:28:35,0,145,0,145
2024-05-23T04:43:57,0,145,0,145
2024-05-23T05:00:28,0,145,0,145
2024-05-23T05:15:34,0,145,0,145
2024-05-23T05:30:28,0,145,0,145
2024-05-23T05:45:20,0,145,0,145
2024-05-23T06:00:12,0,145,0,145
2024-05-23T06:15:04,0,145,0,145
2024-05-23T06:29:56,0,145,0,145
2024-05-23T06:44:49,0,145,0,145
2024-05-23T06:59:42,0,145,0,145
2024-05-23T07:14:37,0,145,0,145
2024-05-23T07:29:29,0,145,0,145
2024-05-23T07:44:19,0,145,0,145
2024-05-23T07:59:10,0,145,0,145
2024-05-23T08:14:04,0,145,0,145
2024-05-23T08:28:55,0,145,0,145
2024-05-23T08:43:46,0,145,0,145
2024-05-23T08:58:44,0,145,0,145
2024-05-23T09:13:35,0,145,0,145
2024-05-23T09:28:27,0,145,0,145
2024-05-23T09:43:19,0,145,0,145
2024-05-23T09:58:12,0,145,0,145
2024-05-23T10:13:06,0,145,0,145
2024-05-23T10:27:58,0,145,0,145
2024-05-23T10:42:50,0,145,0,145
2024-05-23T10:57:52,0,145,0,145
2024-05-23T11:12:44,0,145,0,145
2024-05-23T11:27:35,0,145,0,145
2024-05-23T11:42:27,0,145,0,145
2024-05-23T11:57:19,0,145,0,145
2024-05-23T12:12:20,0,145,0,145
2024-05-23T12:27:12,0,145,0,145
2024-05-23T12:42:08,0,145,0,145
2024-05-23T12:56:59,0,145,0,145
2024-05-23T13:11:51,0,145,0,145
2024-05-23T13:26:54,0,145,0,145
2024-05-23T13:41:55,0,145,0,145
2024-05-23T13:56:53,0,145,0,145
2024-05-23T14:11:46,0,145,0,145
2024-05-23T14:26:49,0,145,0,145
2024-05-23T14:41:43,0,145,0,145
2024-05-23T14:56:35,0,145,0,145
2024-05-23T15:11:27,0,145,0,145
2024-05-23T15:26:30,0,145,0,145
2024-05-23T15:41:23,0,145,0,145
2024-05-23T15:56:15,0,145,0,145
2024-05-23T16:11:08,0,145,0,145
2024-05-23T16:26:10,0,145,0,145
2024-05-23T16:41:03,0,145,0,145
2024-05-23T16:55:55,0,145,0,145
2024-05-23T17:10:47,0,145,0,145
2024-05-23T17:25:51,0,145,0,145
2024-05-23T17:40:47,0,145,0,145
2024-05-23T17:55:39,0,145,0,145
2024-05-23T18:10:31,0,145,0,145
2024-05-23T18:25:23,0,145,0,145
2024-05-23T18:40:16,0,145,0,145
2024-05-23T18:55:22,0,145,0,145
2024-05-23T19:10:15,0,145,0,145
2024-05-23T19:25:08,0,145,0,145
2024-05-23T19:40:02,0,145,0,145
2024-05-23T19:54:55,0,145,0,145
2024-05-23T20:09:49,0,145,0,145
2024-05-23T20:24:53,0,145,0,145
2024-05-23T20:39:46,0,145,0,145
2024-05-23T20:54:39,0,145,0,145
2024-05-23T21:09:33,0,145,0,145
2024-05-23T21:24:28,0,145,0,145
2024-05-23T21:39:21,0,145,0,145
2024-05-23T21:54:14,0,145,0,145
2024-05-23T22:09:21,0,145,0,145
2024-05-23T22:24:14,0,145,0,145
2024-05-23T22:39:06,0,145,0,145
2024-05-23T22:54:01,0,145,0,145
2024-05-23T23:08:55,0,145,0,145
2024-05-23T23:23:48,0,145,0,145
2024-05-23T23:38:42,0,145,0,145
2024-05-23T23:53:46,0,145,0,145
2024-05-24T00:08:46,0,145,0,145
2024-05-24T00:23:43,0,145,0,145
2024-05-24T00:38:38,0,145,0,145
2024-05-24T00:53:35,0,145,0,145
2024-05-24T01:08:31,0,145,0,145
2024-05-24T01:23:28,0,145,0,145
2024-05-24T01:38:27,0,145,0,145
2024-05-24T01:53:49,0,145,0,145
2024-05-24T02:08:44,0,145,0,145
2024-05-24T02:23:39,0,145,0,145
2024-05-24T02:38:35,0,145,0,145
2024-05-24T02:53:32,0,145,0,145
2024-05-24T03:08:31,0,145,0,145
2024-05-24T03:23:28,0,145,0,145
2024-05-24T03:38:23,0,145,0,145
2024-05-24T03:53:25,0,145,0,145
2024-05-24T04:08:33,0,145,0,145
2024-05-24T04:25:55,0,145,0,145
2024-05-24T04:40:52,0,145,0,145
2024-05-24T04:57:26,0,145,0,145
2024-05-24T05:12:29,0,145,0,145
2024-05-24T05:27:25,0,145,0,145
2024-05-24T05:42:22,0,145,0,145
2024-05-24T05:57:18,0,145,0,145
2024-05-24T06:12:14,0,145,0,145
2024-05-24T06:27:13,0,145,0,145
2024-05-24T06:42:09,0,145,0,145
2024-05-24T06:57:04,0,145,0,145
2024-05-24T07:12:02,0,145,0,145
2024-05-24T07:26:58,0,145,0,145
2024-05-24T07:41:55,0,145,0,145
2024-05-24T07:56:50,0,145,0,145
2024-05-24T08:11:54,0,145,0,145
2024-05-24T08:26:49,0,145,0,145
2024-05-24T08:41:45,0,145,0,145
2024-05-24T08:56:39,0,145,0,145
2024-05-24T09:11:34,0,145,0,145
2024-05-24T09:26:28,0,145,0,145
2024-05-24T09:41:23,0,145,0,145
2024-05-24T09:56:28,0,145,0,145
2024-05-24T10:11:22,0,145,0,145
2024-05-24T10:26:16,0,145,0,145
2024-05-24T10:41:09,0,145,0,145
2024-05-24T10:56:04,0,145,0,145
2024-05-24T11:11:06,0,145,0,145
2024-05-24T11:25:59,0,145,0,145
2024-05-24T11:40:54,0,145,0,145
2024-05-24T11:55:47,0,145,0,145
2024-05-24T12:10:42,0,145,0,145
2024-05-24T12:25:44,0,145,0,145
2024-05-24T12:40:37,1,144,0,145
2024-05-24T12:55:31,1,144,0,145
2024-05-24T13:10:25,1,144,0,145
2024-05-24T13:25:28,1,144,0,145
2024-05-24T13:40:22,1,144,0,145
2024-05-24T13:55:16,1,144,0,145
2024-05-24T14:10:10,1,144,0,145
2024-05-24T14:25:15,1,144,0,145
2024-05-24T14:40:14,1,144,0,145
2024-05-24T14:55:07,1,144,0,145
2024-05-24T15:10:01,1,144,0,145
2024-05-24T15:24:55,1,144,0,145
2024-05-24T15:39:58,1,144,0,145
2024-05-24T15:54:52,1,144,0,145
2024-05-24T16:09:46,1,144,0,145
2024-05-24T16:24:40,1,144,0,145
2024-05-24T16:39:34,1,144,0,145
2024-05-24T16:54:45,1,144,0,145
2024-05-24T17:09:40,1,144,0,145
2024-05-24T17:24:36,1,144,0,145
2024-05-24T17:39:30,1,144,0,145
2024-05-24T17:54:26,1,144,0,145
2024-05-24T18:09:21,1,144,0,145
2024-05-24T18:24:15,1,144,0,145
2024-05-24T18:39:19,1,144,0,145
2024-05-24T18:54:13,1,144,0,145
2024-05-24T19:09:09,1,144,0,145
2024-05-24T19:24:03,1,144,0,145
2024-05-24T19:38:58,1,144,0,145
2024-05-24T19:53:52,1,144,0,145
2024-05-24T20:08:46,1,144,0,145
2024-05-24T20:23:42,1,144,0,145
2024-05-24T20:38:46,1,144,0,145
2024-05-24T20:53:40,1,144,0,145
2024-05-24T21:08:35,1,144,0,145
2024-05-24T21:23:31,1,144,0,145
2024-05-24T21:38:26,1,144,0,145
2024-05-24T21:53:22,1,144,0,145
2024-05-24T22:08:17,1,144,0,145
2024-05-24T22:23:12,1,144,0,145
2024-05-24T22:38:05,1,144,0,145
2024-05-24T22:53:09,1,144,0,145
2024-05-24T23:08:04,1,144,0,145
2024-05-24T23:22:59,1,144,0,145
2024-05-24T23:37:55,1,144,0,145
2024-05-24T23:52:50,1,144,0,145
2024-05-25T00:07:49,1,144,0,145
2024-05-25T00:22:52,1,144,0,145
2024-05-25T00:37:53,1,144,0,145
2024-05-25T00:52:53,1,144,0,145
2024-05-25T01:07:59,1,144,0,145
2024-05-25T01:22:56,1,144,0,145
2024-05-25T01:37:54,1,144,0,145
2024-05-25T01:52:51,1,144,0,145
2024-05-25T02:07:48,1,144,0,145
2024-05-25T02:22:44,1,144,0,145
2024-05-25T02:37:40,1,144,0,145
2024-05-25T02:52:37,1,144,0,145
2024-05-25T03:07:33,1,144,0,145
2024-05-25T03:22:29,1,144,0,145
2024-05-25T03:37:26,1,144,0,145
2024-05-25T03:52:24,1,144,0,145
2024-05-25T04:07:20,1,144,0,145
2024-05-25T04:24:10,1,144,0,145
2024-05-25T04:39:09,1,144,0,145
2024-05-25T04:55:36,1,144,0,145
2024-05-25T05:10:31,1,144,0,145
2024-05-25T05:25:30,1,144,0,145
2024-05-25T05:40:28,1,144,0,145
2024-05-25T05:55:25,1,144,0,145
2024-05-25T06:10:23,1,144,0,145
2024-05-25T06:25:20,1,144,0,145
2024-05-25T06:40:16,1,144,0,145
2024-05-25T06:55:12,1,144,0,145
2024-05-25T07:10:09,1,144,0,145
2024-05-25T07:25:06,1,144,0,145
2024-05-25T07:40:02,1,144,0,145
2024-05-25T07:55:01,1,144,0,145
2024-05-25T08:10:05,1,144,0,145
2024-05-25T08:25:01,1,144,0,145
2024-05-25T08:39:56,1,144,0,145
2024-05-25T08:54:51,1,144,0,145
2024-05-25T09:09:47,1,144,0,145
2024-05-25T09:24:42,1,144,0,145
2024-05-25T09:39:37,1,144,0,145
2024-05-25T09:54:32,1,144,0,145
2024-05-25T10:09:29,1,144,0,145
2024-05-25T10:24:24,1,144,0,145
2024-05-25T10:39:20,1,144,0,145
2024-05-25T10:54:26,1,144,0,145
2024-05-25T11:09:20,1,144,0,145
2024-05-25T11:24:13,1,144,0,145
2024-05-25T11:39:07,1,144,0,145
2024-05-25T11:54:00,1,144,0,145
2024-05-25T12:08:56,1,144,0,145
2024-05-25T12:24:02,1,144,0,145
2024-05-25T12:38:56,1,144,0,145
2024-05-25T12:53:50,1,144,0,145
2024-05-25T13:08:43,1,144,0,145
2024-05-25T13:23:38,1,144,0,145
2024-05-25T13:38:31,1,144,0,145
2024-05-25T13:53:25,1,144,0,145
2024-05-25T14:08:18,1,144,0,145
2024-05-25T14:23:20,1,144,0,145
2024-05-25T14:38:13,1,144,0,145
2024-05-25T14:53:06,1,144,0,145
2024-05-25T15:07:59,1,144,0,145
2024-05-25T15:22:53,1,144,0,145
2024-05-25T15:37:55,1,144,0,145
2024-05-25T15:52:49,1,144,0,145
2024-05-25T16:07:42,1,144,0,145
2024-05-25T16:22:35,1,144,0,145
2024-05-25T16:37:28,1,144,0,145
2024-05-25T16:52:21,1,144,0,145
2024-05-25T17:07:14,1,144,0,145
2024-05-25T17:22:08,1,144,0,145
2024-05-25T17:37:11,1,144,0,145
2024-05-25T17:52:04,2,143,0,145
2024-05-25T18:06:57,2,143,0,145
2024-05-25T18:21:51,2,143,0,145
2024-05-25T18:36:45,3,142,0,145
2024-05-25T18:51:38,3,142,0,145
2024-05-25T19:06:31,3,142,0,145
2024-05-25T19:21:34,3,142,0,145
2024-05-25T19:36:28,4,141,0,145
2024-05-25T19:51:22,4,141,0,145
2024-05-25T20:06:15,4,141,0,145
2024-05-25T20:21:09,4,141,0,145
2024-05-25T20:36:02,5,140,0,145
2024-05-25T20:51:05,5,140,0,145
2024-05-25T21:05:59,5,140,0,145
2024-05-25T21:20:54,5,140,0,145
2024-05-25T21:35:48,5,140,0,145
2024-05-25T21:50:42,5,140,0,145
2024-05-25T22:05:45,5,140,0,145
2024-05-25T22:20:38,5,140,0,145
2024-05-25T22:35:32,5,140,0,145
2024-05-25T22:50:27,5,140,0,145
2024-05-25T23:05:21,5,140,0,145
2024-05-25T23:20:15,5,140,0,145
2024-05-25T23:35:09,5,140,0,145
2024-05-25T23:50:02,5,140,0,145
2024-05-26T00:04:56,5,140,0,145
2024-05-26T00:20:05,5,140,0,145
2024-05-26T00:35:02,5,140,0,145
2024-05-26T00:49:59,5,140,0,145
2024-05-26T01:04:56,5,140,0,145
2024-05-26T01:19:52,5,140,0,145
2024-05-26T01:34:47,5,140,0,145
2024-05-26T01:49:45,5,140,0,145
2024-05-26T02:04:41,5,140,0,145
2024-05-26T02:19:36,5,140,0,145
2024-05-26T02:34:34,5,140,0,145
2024-05-26T02:49:35,5,140,0,145
2024-05-26T03:04:38,5,140,0,145
2024-05-26T03:19:40,5,140,0,145
2024-05-26T03:34:38,5,140,0,145
2024-05-26T03:49:38,5,140,0,145
2024-05-26T04:04:48,5,140,0,145
2024-05-26T04:26:15,5,140,0,145
2024-05-26T04:43:04,5,140,0,145
2024-05-26T04:58:03,5,140,0,145
2024-05-26T05:13:08,5,140,0,145
2024-05-26T05:28:05,5,140,0,145
2024-05-26T05:43:03,5,140,0,145
2024-05-26T05:58:02,5,140,0,145
2024-05-26T06:13:00,5,140,0,145
2024-05-26T06:28:00,5,140,0,145
2024-05-26T06:42:56,5,140,0,145
2024-05-26T06:57:52,5,140,0,145
2024-05-26T07:12:50,5,140,0,145
2024-05-26T07:27:48,5,140,0,145
2024-05-26T07:42:50,5,140,0,145
2024-05-26T07:57:47,5,140,0,145
2024-05-26T08:12:43,5,140,0,145
2024-05-26T08:27:41,5,140,0,145
2024-05-26T08:42:38,5,140,0,145
2024-05-26T08:57:34,5,140,0,145
2024-05-26T09:12:31,5,140,0,145
2024-05-26T09:27:27,5,140,0,145
2024-05-26T09:42:31,5,140,0,145
2024-05-26T09:57:25,5,140,0,145
2024-05-26T10:12:20,5,140,0,145
2024-05-26T10:27:16,5,140,0,145
2024-05-26T10:42:12,5,140,0,145
2024-05-26T10:57:09,5,140,0,145
2024-05-26T11:12:07,5,140,0,145
2024-05-26T11:27:05,5,140,0,145
2024-05-26T11:42:01,5,140,0,145
2024-05-26T11:56:57,5,140,0,145
2024-05-26T12:11:53,5,140,0,145
2024-05-26T12:26:59,5,140,0,145
2024-05-26T12:41:54,5,140,0,145
2024-05-26T12:56:48,5,140,0,145
2024-05-26T13:11:42,5,140,0,145
2024-05-26T13:26:35,5,140,0,145
2024-05-26T13:41:29,5,140,0,145
2024-05-26T13:56:22,5,140,0,145
2024-05-26T14:11:17,5,140,0,145
2024-05-26T14:26:20,5,140,0,145
2024-05-26T14:41:13,5,140,0,145
2024-05-26T14:56:07,5,140,0,145
2024-05-26T15:11:01,5,140,0,145
2024-05-26T15:25:54,5,140,0,145
2024-05-26T15:40:48,5,140,0,145
2024-05-26T15:55:42,5,140,0,145
2024-05-26T16:10:46,5,140,0,145
2024-05-26T16:25:41,5,140,0,145
2024-05-26T16:40:37,5,140,0,145
2024-05-26T16:55:31,5,140,0,145
2024-05-26T17:10:25,5,140,0,145
2024-05-26T17:25:20,5,140,0,145
2024-05-26T17:40:14,5,140,0,145
2024-05-26T17:55:08,5,140,0,145
2024-05-26T18:10:02,5,140,0,145
2024-05-26T18:25:07,5,140,0,145
2024-05-26T18:40:02,5,140,0,145
2024-05-26T18:54:57,5,140,0,145
2024-05-26T19:09:53,5,140,0,145
2024-05-26T19:24:48,5,140,0,145
2024-05-26T19:39:42,5,140,0,145
2024-05-26T19:54:36,5,140,0,145
2024-05-26T20:09:30,5,140,0,145
2024-05-26T20:24:34,5,140,0,145
2024-05-26T20:39:28,5,140,0,145
2024-05-26T20:54:22,5,140,0,145
2024-05-26T21:09:16,5,140,0,145
2024-05-26T21:24:11,5,140,0,145
2024-05-26T21:39:06,5,140,0,145
2024-05-26T21:54:10,5,140,0,145
2024-05-26T22:09:04,5,140,0,145
2024-05-26T22:23:58,5,140,0,145
2024-05-26T22:38:53,5,140,0,145
2024-05-26T22:53:48,5,140,0,145
2024-05-26T23:08:51,5,140,0,145
2024-05-26T23:23:45,5,140,0,145
2024-05-26T23:38:41,5,140,0,145
2024-05-26T23:53:35,5,140,0,145
2024-05-27T00:08:33,5,140,0,145
2024-05-27T00:23:31,5,140,0,145
2024-05-27T00:38:31,5,140,0,145
2024-05-27T00:53:37,5,140,0,145
2024-05-27T01:08:43,5,140,0,145
2024-05-27T01:23:44,5,140,0,145
2024-05-27T01:38:41,5,140,0,145
2024-05-27T01:53:37,5,140,0,145
2024-05-27T02:08:34,5,140,0,145
2024-05-27T02:23:47,5,140,0,145
2024-05-27T02:38:44,5,140,0,145
2024-05-27T02:53:40,5,140,0,145
2024-05-27T03:08:36,5,140,0,145
2024-05-27T03:23:33,5,140,0,145
2024-05-27T03:38:29,5,140,0,145
2024-05-27T03:53:24,5,140,0,145
2024-05-27T04:10:04,5,140,0,145
2024-05-27T04:33:04,5,140,0,145
2024-05-27T04:48:24,5,140,0,145
2024-05-27T05:03:28,5,140,0,145
2024-05-27T05:18:26,5,140,0,145
2024-05-27T05:33:23,5,140,0,145
2024-05-27T05:48:19,5,140,0,145
2024-05-27T06:03:15,5,140,0,145
2024-05-27T06:18:12,5,140,0,145
2024-05-27T06:33:09,5,140,0,145
2024-05-27T06:48:05,5,140,0,145
2024-05-27T07:03:02,5,140,0,145
2024-05-27T07:17:59,5,140,0,145
2024-05-27T07:32:54,5,140,0,145
2024-05-27T07:47:49,5,140,0,145
2024-05-27T08:02:43,5,140,0,145
2024-05-27T08:17:38,5,140,0,145
2024-05-27T08:32:32,6,139,0,145
2024-05-27T08:47:27,6,139,0,145
2024-05-27T09:02:29,6,139,0,145
2024-05-27T09:17:23,6,139,0,145
2024-05-27T09:32:16,7,138,0,145
2024-05-27T09:47:10,7,138,0,145
2024-05-27T10:02:03,7,138,0,145
2024-05-27T10:16:57,7,138,0,145
2024-05-27T10:31:51,7,138,0,145
2024-05-27T10:46:46,8,137,0,145
2024-05-27T11:01:48,8,137,0,145
2024-05-27T11:16:42,9,136,0,145
2024-05-27T11:31:36,9,136,0,145
2024-05-27T11:46:30,9,136,0,145
2024-05-27T12:01:24,9,136,0,145
2024-05-27T12:16:19,9,136,0,145
2024-05-27T12:31:21,9,136,0,145
2024-05-27T12:46:14,9,136,0,145
2024-05-27T13:01:08,9,136,0,145
2024-05-27T13:16:03,9,136,0,145
2024-05-27T13:30:57,9,136,0,145
2024-05-27T13:46:00,9,136,0,145
2024-05-27T14:00:54,9,136,0,145
2024-05-27T14:15:50,9,136,0,145
2024-05-27T14:30:53,9,136,0,145
2024-05-27T14:45:48,9,136,0,145
2024-05-27T15:00:43,9,136,0,145
2024-05-27T15:15:38,10,135,0,145
2024-05-27T15:30:43,10,135,0,145
2024-05-27T15:45:37,10,135,0,145
2024-05-27T16:00:31,10,135,0,145
2024-05-27T16:15:37,10,135,0,145
2024-05-27T16:30:30,10,135,0,145
2024-05-27T16:45:24,10,135,0,145
2024-05-27T17:00:19,10,135,0,145
2024-05-27T17:15:15,10,135,0,145
2024-05-27T17:30:19,10,135,0,145
2024-05-27T17:45:17,11,134,0,145
2024-05-27T18:00:11,11,134,0,145
2024-05-27T18:15:17,12,133,0,145
2024-05-27T18:30:12,13,132,0,145
2024-05-27T18:45:06,14,131,0,145
2024-05-27T19:00:00,14,131,0,145
2024-05-27T19:15:06,14,131,0,145
2024-05-27T19:30:03,14,131,0,145
2024-05-27T19:44:58,14,131,0,145
2024-05-27T20:00:07,14,131,0,145
2024-05-27T20:15:03,14,131,0,145
2024-05-27T20:29:56,14,131,0,145
2024-05-27T20:44:51,14,131,0,145
2024-05-27T20:59:56,15,130,0,145
2024-05-27T21:14:51,15,130,0,145
2024-05-27T21:29:45,16,129,0,145
2024-05-27T21:44:40,17,128,0,145
2024-05-27T21:59:44,18,127,0,145
2024-05-27T22:14:38,19,126,0,145
2024-05-27T22:29:32,20,125,0,145
2024-05-27T22:44:25,20,125,0,145
2024-05-27T22:59:28,20,125,0,145
2024-05-27T23:14:22,21,124,0,145
2024-05-27T23:29:16,21,124,0,145
2024-05-27T23:44:10,21,124,0,145
2024-05-27T23:59:05,21,124,0,145
2024-05-28T00:14:18,21,124,0,145
2024-05-28T00:29:20,21,124,0,145
2024-05-28T00:44:18,21,124,0,145
2024-05-28T00:59:16,21,124,0,145
2024-05-28T01:14:24,21,124,0,145
2024-05-28T01:29:21,21,124,0,145
2024-05-28T01:44:17,21,124,0,145
2024-05-28T01:59:12,21,124,0,145
2024-05-28T02:14:26,21,124,0,145
2024-05-28T02:29:20,21,124,0,145
2024-05-28T02:44:17,21,124,0,145
2024-05-28T02:59:20,21,124,0,145
2024-05-28T03:14:17,21,124,0,145
2024-05-28T03:29:14,21,124,0,145
2024-05-28T03:44:10,21,124,0,145
2024-05-28T03:59:07,21,124,0,145
2024-05-28T04:25:53,21,124,0,145
2024-05-28T04:40:54,21,124,0,145
2024-05-28T04:55:53,21,124,0,145
2024-05-28T05:10:52,21,124,0,145
2024-05-28T05:25:48,21,124,0,145
2024-05-28T05:40:46,21,124,0,145
2024-05-28T05:55:42,21,124,0,145
2024-05-28T06:10:39,21,124,0,145
2024-05-28T06:25:39,21,124,0,145
2024-05-28T06:40:36,21,124,0,145
2024-05-28T06:55:32,21,124,0,145
2024-05-28T07:10:32,21,124,0,145
2024-05-28T07:25:29,21,124,0,145
2024-05-28T07:40:23,21,124,0,145
2024-05-28T07:55:16,21,124,0,145
2024-05-28T08:10:19,21,124,0,145
2024-05-28T08:25:21,21,124,0,145
2024-05-28T08:40:17,21,124,0,145
2024-05-28T08:55:12,21,124,0,145
2024-05-28T09:10:06,21,124,0,145
2024-05-28T09:25:01,21,124,0,145
2024-05-28T09:39:57,21,124,0,145
2024-05-28T09:55:06,21,124,0,145
2024-05-28T10:10:03,21,124,0,145
2024-05-28T10:25:00,22,123,0,145
2024-05-28T10:40:07,22,123,0,145
2024-05-28T10:55:04,22,123,0,145
2024-05-28T11:10:02,22,123,0,145
2024-05-28T11:25:13,24,121,0,145
2024-05-28T11:40:14,24,121,0,145
2024-05-28T11:55:12,24,121,0,145
2024-05-28T12:10:22,24,121,0,145
2024-05-28T12:25:19,25,120,0,145
2024-05-28T12:40:28,25,120,0,145
2024-05-28T12:55:24,25,120,0,145
2024-05-28T13:10:22,25,120,0,145
2024-05-28T13:25:32,26,119,0,145
2024-05-28T13:40:32,26,119,0,145
2024-05-28T13:55:42,27,118,0,145
2024-05-28T14:10:45,28,117,0,145
2024-05-28T14:25:46,30,115,0,145
2024-05-28T14:41:00,30,115,0,145
2024-05-28T14:55:59,30,115,0,145
2024-05-28T15:11:13,30,115,0,145
2024-05-28T15:26:12,30,115,0,145
2024-05-28T15:41:26,30,115,0,145
2024-05-28T15:56:25,30,115,0,145
2024-05-28T16:11:35,31,114,0,145
2024-05-28T16:26:33,31,114,0,145
2024-05-28T16:41:34,32,113,0,145
2024-05-28T16:56:43,31,114,0,145
2024-05-28T17:11:47,32,113,0,145
2024-05-28T17:26:48,32,113,0,145
2024-05-28T17:42:04,32,113,0,145
2024-05-28T17:57:02,32,113,0,145
2024-05-28T18:12:09,32,113,0,145
2024-05-28T18:27:21,32,113,0,145
2024-05-28T18:42:22,32,113,0,145
2024-05-28T18:57:18,32,113,0,145
2024-05-28T19:12:28,33,112,0,145
2024-05-28T19:27:29,33,112,0,145
2024-05-28T19:42:28,33,112,0,145
2024-05-28T19:57:35,33,112,0,145
2024-05-28T20:12:34,33,112,0,145
2024-05-28T20:27:32,33,112,0,145
2024-05-28T20:42:47,33,112,0,145
2024-05-28T20:57:43,33,112,0,145
2024-05-28T21:12:44,33,112,0,145
2024-05-28T21:27:44,34,111,0,145
2024-05-28T21:42:55,34,111,0,145
