time,enrolled,available,waitlisted,total
2025-02-07T11:19:56,0,290,0,290
2025-02-07T11:51:13,0,290,0,290
2025-02-07T12:22:27,0,290,0,290
2025-02-07T12:54:04,0,290,0,290
2025-02-07T13:25:42,0,290,0,290
2025-02-07T13:57:10,0,290,0,290
2025-02-07T14:28:44,0,290,0,290
2025-02-07T15:00:00,0,290,0,290
2025-02-07T15:31:16,0,290,0,290
2025-02-07T16:02:24,0,290,0,290
2025-02-07T16:33:38,0,290,0,290
2025-02-07T17:04:52,0,290,0,290
2025-02-07T17:35:58,0,290,0,290
2025-02-07T18:07:12,0,290,0,290
2025-02-07T18:38:18,0,290,0,290
2025-02-07T19:09:33,0,290,0,290
2025-02-07T19:40:39,0,290,0,290
2025-02-07T20:11:53,0,290,0,290
2025-02-07T20:42:57,0,290,0,290
2025-02-07T21:14:02,0,290,0,290
2025-02-07T21:45:18,0,290,0,290
2025-02-07T22:16:23,0,290,0,290
2025-02-07T22:47:28,0,290,0,290
2025-02-07T23:18:41,0,290,0,290
2025-02-07T23:49:45,0,290,0,290
2025-02-08T00:20:52,0,290,0,290
2025-02-08T00:52:01,0,290,0,290
2025-02-08T01:23:16,0,290,0,290
2025-02-08T01:54:25,0,290,0,290
2025-02-08T02:25:32,0,290,0,290
2025-02-08T02:56:37,0,290,0,290
2025-02-08T03:27:43,0,290,0,290
2025-02-08T03:58:51,0,290,0,290
2025-02-08T04:34:09,0,290,0,290
2025-02-08T05:05:21,0,290,0,290
2025-02-08T05:36:30,0,290,0,290
2025-02-08T06:07:38,0,290,0,290
2025-02-08T06:38:47,0,290,0,290
2025-02-08T07:10:00,0,290,0,290
2025-02-08T07:41:09,0,290,0,290
2025-02-08T08:12:17,0,290,0,290
2025-02-08T08:43:33,0,290,0,290
2025-02-08T09:14:38,0,290,0,290
2025-02-08T09:45:43,0,290,0,290
2025-02-08T10:16:48,0,290,0,290
2025-02-08T10:47:52,0,290,0,290
2025-02-08T11:18:58,0,290,0,290
2025-02-08T11:50:13,0,290,0,290
2025-02-08T12:21:18,0,290,0,290
2025-02-08T12:52:23,0,290,0,290
2025-02-08T13:23:37,0,290,0,290
2025-02-08T13:54:42,0,290,0,290
2025-02-08T14:25:47,0,290,0,290
2025-02-08T14:56:52,0,290,0,290
2025-02-08T15:28:07,0,290,0,290
2025-02-08T15:59:12,0,290,0,290
2025-02-08T16:30:16,0,290,0,290
2025-02-08T17:01:31,0,290,0,290
2025-02-08T17:32:35,0,290,0,290
2025-02-08T18:03:39,0,290,0,290
2025-02-08T18:34:44,0,290,0,290
2025-02-08T19:05:59,0,290,0,290
2025-02-08T19:37:03,0,290,0,290
2025-02-08T20:08:07,0,290,0,290
2025-02-08T20:39:12,0,290,0,290
2025-02-08T21:10:16,0,290,0,290
2025-02-08T21:41:31,0,290,0,290
2025-02-08T22:12:35,0,290,0,290
2025-02-08T22:43:39,0,290,0,290
2025-02-08T23:14:43,0,290,0,290
2025-02-08T23:45:58,0,290,0,290
2025-02-09T00:17:03,0,290,0,290
2025-02-09T00:48:10,0,290,0,290
2025-02-09T01:19:16,0,290,0,290
2025-02-09T01:50:20,0,290,0,290
2025-02-09T02:21:25,0,290,0,290
2025-02-09T02:52:29,0,290,0,290
2025-02-09T03:23:44,0,290,0,290
2025-02-09T03:54:56,0,290,0,290
2025-02-09T04:32:14,0,290,0,290
2025-02-09T05:03:26,0,290,0,290
2025-02-09T05:34:37,0,290,0,290
2025-02-09T06:05:47,0,290,0,290
2025-02-09T06:36:56,0,290,0,290
2025-02-09T07:08:05,0,290,0,290
2025-02-09T07:39:15,0,290,0,290
2025-02-09T08:11:32,0,290,0,290
2025-02-09T08:42:40,0,290,0,290
2025-02-09T09:14:02,0,290,0,290
2025-02-09T09:45:10,0,290,0,290
2025-02-09T10:16:34,0,290,0,290
2025-02-09T10:47:41,0,290,0,290
2025-02-09T11:18:50,0,290,0,290
2025-02-09T11:49:54,0,290,0,290
2025-02-09T12:21:09,0,290,0,290
2025-02-09T12:52:13,0,290,0,290
2025-02-09T13:23:17,0,290,0,290
2025-02-09T13:54:22,0,290,0,290
2025-02-09T14:25:36,0,290,0,290
2025-02-09T14:56:41,0,290,0,290
2025-02-09T15:27:46,0,290,0,290
2025-02-09T15:59:03,0,290,0,290
2025-02-09T16:30:08,0,290,0,290
2025-02-09T17:01:12,0,290,0,290
2025-02-09T17:32:17,0,290,0,290
2025-02-09T18:03:31,0,290,0,290
2025-02-09T18:34:35,0,290,0,290
2025-02-09T19:05:40,0,290,0,290
2025-02-09T19:37:04,0,290,0,290
2025-02-09T20:08:09,0,290,0,290
2025-02-09T20:39:13,0,290,0,290
2025-02-09T21:10:18,0,290,0,290
2025-02-09T21:41:35,0,290,0,290
2025-02-09T22:12:40,0,290,0,290
2025-02-09T22:43:43,0,290,0,290
2025-02-09T23:14:48,0,290,0,290
2025-02-09T23:46:03,0,290,0,290
2025-02-10T00:17:09,0,290,0,290
2025-02-10T00:48:18,0,290,0,290
2025-02-10T01:19:29,0,290,0,290
2025-02-10T01:50:38,0,290,0,290
2025-02-10T02:21:57,0,290,0,290
2025-02-10T02:53:03,0,290,0,290
2025-02-10T03:24:11,0,290,0,290
2025-02-10T03:55:19,0,290,0,290
2025-02-10T04:27:24,0,290,0,290
2025-02-10T04:58:41,0,290,0,290
2025-02-10T05:29:50,0,290,0,290
2025-02-10T06:00:59,0,290,0,290
2025-02-10T06:32:07,0,290,0,290
2025-02-10T07:03:15,0,290,0,290
2025-02-10T07:34:25,0,290,0,290
2025-02-10T08:05:30,0,290,0,290
2025-02-10T08:36:35,0,290,0,290
2025-02-10T09:07:50,0,290,0,290
2025-02-10T09:38:56,0,290,0,290
2025-02-10T10:10:03,0,290,0,290
2025-02-10T10:41:24,0,290,0,290
2025-02-10T11:12:31,0,290,0,290
2025-02-10T11:44:01,0,290,0,290
2025-02-10T12:15:10,0,290,0,290
2025-02-10T12:46:28,0,290,0,290
2025-02-10T13:20:54,0,290,0,290
2025-02-10T13:57:02,0,290,0,290
2025-02-10T14:28:26,0,290,0,290
2025-02-10T14:59:57,0,290,0,290
2025-02-10T15:31:11,0,290,0,290
2025-02-10T16:02:40,0,290,0,290
2025-02-10T16:33:52,0,290,0,290
2025-02-10T17:05:14,0,290,0,290
2025-02-10T17:36:27,0,290,0,290
2025-02-10T18:07:59,0,290,0,290
2025-02-10T18:39:10,0,290,0,290
2025-02-10T19:10:21,0,290,0,290
2025-02-10T19:41:53,0,290,0,290
2025-02-10T20:13:05,0,290,0,290
2025-02-10T20:44:17,0,290,0,290
2025-02-10T21:15:41,0,290,0,290
2025-02-10T21:46:54,0,290,0,290
2025-02-10T22:18:07,0,290,0,290
2025-02-10T22:49:29,0,290,0,290
2025-02-10T23:20:40,0,290,0,290
2025-02-10T23:51:51,0,290,0,290
2025-02-11T00:23:06,0,290,0,290
2025-02-11T00:54:32,0,290,0,290
2025-02-11T01:25:49,0,290,0,290
2025-02-11T01:57:08,0,290,0,290
2025-02-11T02:28:22,0,290,0,290
2025-02-11T02:59:34,0,290,0,290
2025-02-11T03:30:48,0,290,0,290
2025-02-11T04:02:04,0,290,0,290
2025-02-11T04:37:45,0,290,0,290
2025-02-11T05:09:17,0,290,0,290
2025-02-11T05:40:34,0,290,0,290
2025-02-11T06:11:50,0,290,0,290
2025-02-11T06:43:05,0,290,0,290
2025-02-11T07:14:24,0,290,0,290
2025-02-11T07:45:39,0,290,0,290
2025-02-11T08:16:55,0,290,0,290
2025-02-11T08:48:11,0,290,0,290
2025-02-11T09:19:44,0,290,0,290
2025-02-11T09:50:56,0,290,0,290
2025-02-11T10:22:19,0,290,0,290
2025-02-11T10:53:32,0,290,0,290
2025-02-11T11:25:02,0,290,0,290
2025-02-11T11:56:16,0,290,0,290
2025-02-11T12:27:42,0,290,0,290
2025-02-11T12:58:54,0,290,0,290
2025-02-11T13:30:17,0,290,0,290
2025-02-11T14:01:29,0,290,0,290
2025-02-11T14:32:55,0,290,0,290
2025-02-11T15:04:11,0,290,0,290
2025-02-11T15:35:35,0,290,0,290
2025-02-11T16:06:48,0,290,0,290
2025-02-11T16:38:15,0,290,0,290
2025-02-11T17:09:32,0,290,0,290
2025-02-11T17:41:00,0,290,0,290
2025-02-11T18:12:13,0,290,0,290
2025-02-11T18:43:36,0,290,0,290
2025-02-11T19:14:48,0,290,0,290
2025-02-11T19:46:01,0,290,0,290
2025-02-11T20:17:24,0,290,0,290
2025-02-11T20:48:37,0,290,0,290
2025-02-11T21:19:50,0,290,0,290
2025-02-11T21:51:24,0,290,0,290
2025-02-11T22:22:39,0,290,0,290
2025-02-11T22:54:02,0,290,0,290
2025-02-11T23:25:16,0,290,0,290
2025-02-11T23:56:29,0,290,0,290
2025-02-12T00:27:55,0,290,0,290
2025-02-12T00:59:12,0,290,0,290
2025-02-12T01:30:29,0,290,0,290
2025-02-12T02:01:51,0,290,0,290
2025-02-12T02:33:09,0,290,0,290
2025-02-12T03:04:27,0,290,0,290
2025-02-12T03:35:54,0,290,0,290
2025-02-12T04:07:20,0,290,0,290
2025-02-12T04:32:16,0,290,0,290
2025-02-12T05:05:13,0,290,0,290
2025-02-12T05:36:30,0,290,0,290
2025-02-12T06:07:49,0,290,0,290
2025-02-12T06:39:05,0,290,0,290
2025-02-12T07:10:23,0,290,0,290
2025-02-12T07:41:37,0,290,0,290
2025-02-12T08:12:50,0,290,0,290
2025-02-12T08:44:05,0,290,0,290
2025-02-12T09:15:40,0,290,0,290
2025-02-12T09:46:54,0,290,0,290
2025-02-12T10:18:06,0,290,0,290
2025-02-12T10:49:19,0,290,0,290
2025-02-12T11:20:46,0,0,0,0
2025-02-12T11:51:59,0,0,0,0
2025-02-12T12:23:26,0,0,0,0
2025-02-12T12:54:43,0,0,0,0
2025-02-12T13:26:19,0,0,0,0
2025-02-12T13:57:36,0,0,0,0
2025-02-12T14:29:06,0,0,0,0
2025-02-12T15:00:22,0,0,0,0
2025-02-12T15:31:59,0,0,0,0
2025-02-12T16:03:15,0,0,0,0
2025-02-12T16:34:43,0,0,0,0
2025-02-12T17:06:00,0,0,0,0
2025-02-12T17:37:37,0,0,0,0
2025-02-12T18:08:53,0,0,0,0
2025-02-12T18:40:09,0,0,0,0
2025-02-12T19:11:37,0,0,0,0
2025-02-12T19:42:53,0,0,0,0
2025-02-12T20:14:08,0,0,0,0
2025-02-12T20:45:34,0,0,0,0
2025-02-12T21:16:50,0,0,0,0
2025-02-12T21:48:06,0,0,0,0
2025-02-12T22:19:22,0,0,0,0
2025-02-12T22:50:49,0,0,0,0
2025-02-12T23:22:07,0,0,0,0
2025-02-12T23:53:24,0,0,0,0
2025-02-13T00:24:43,0,0,0,0
2025-02-13T00:56:13,0,0,0,0
2025-02-13T01:27:36,0,0,0,0
2025-02-13T01:59:00,0,0,0,0
2025-02-13T02:30:19,0,0,0,0
2025-02-13T03:01:35,0,0,0,0
2025-02-13T03:33:05,0,0,0,0
2025-02-13T04:04:24,0,0,0,0
2025-02-13T04:38:00,0,0,0,0
2025-02-13T05:09:24,0,0,0,0
2025-02-13T05:40:47,0,0,0,0
2025-02-13T06:12:08,0,0,0,0
2025-02-13T06:43:30,0,0,0,0
2025-02-13T07:14:53,0,0,0,0
2025-02-13T07:46:11,0,0,0,0
2025-02-13T08:17:31,0,0,0,0
2025-02-13T08:48:53,0,0,0,0
2025-02-13T09:20:11,0,0,0,0
2025-02-13T09:51:37,0,0,0,0
2025-02-13T10:22:56,0,0,0,0
2025-02-13T10:54:13,0,0,0,0
2025-02-13T11:25:44,0,0,0,0
2025-02-13T11:57:01,0,0,0,0
2025-02-13T12:28:30,0,0,0,0
2025-02-13T12:59:52,0,0,0,0
2025-02-13T13:31:12,0,0,0,0
2025-02-13T14:02:43,0,0,0,0
2025-02-13T14:34:02,0,0,0,0
2025-02-13T15:05:32,0,0,0,0
2025-02-13T15:36:51,0,0,0,0
2025-02-13T16:08:13,0,0,0,0
2025-02-13T16:39:46,0,0,0,0
2025-02-13T17:11:06,0,0,0,0
2025-02-13T17:42:37,0,0,0,0
2025-02-13T18:13:55,0,0,0,0
2025-02-13T18:45:15,0,0,0,0
2025-02-13T19:16:34,0,0,0,0
2025-02-13T19:48:06,0,0,0,0
2025-02-13T20:19:26,0,0,0,0
2025-02-13T20:50:45,0,0,0,0
2025-02-13T21:22:06,0,0,0,0
2025-02-13T21:53:34,0,0,0,0
2025-02-13T22:24:53,0,0,0,0
2025-02-13T22:56:12,0,0,0,0
2025-02-13T23:27:41,0,0,0,0
2025-02-13T23:58:59,0,0,0,0
2025-02-14T00:30:23,0,0,0,0
2025-02-14T01:01:47,0,0,0,0
2025-02-14T01:33:09,0,0,0,0
2025-02-14T02:04:38,0,0,0,0
2025-02-14T02:36:13,0,0,0,0
2025-02-14T03:07:36,0,0,0,0
2025-02-14T03:39:08,0,0,0,0
2025-02-14T04:28:40,0,0,0,0
2025-02-14T05:00:05,0,0,0,0
2025-02-14T05:31:30,0,0,0,0
2025-02-14T06:02:54,0,0,0,0
2025-02-14T06:34:18,0,0,0,0
2025-02-14T07:05:41,0,0,0,0
2025-02-14T07:37:02,0,0,0,0
2025-02-14T08:08:22,0,0,0,0
2025-02-14T08:39:45,0,292,0,292
2025-02-14T09:11:16,0,292,0,292
2025-02-14T09:42:36,0,292,0,292
2025-02-14T10:13:55,0,292,0,292
2025-02-14T10:45:14,0,292,0,292
2025-02-14T11:16:43,0,292,0,292
2025-02-14T11:48:12,0,292,0,292
2025-02-14T12:20:12,0,292,0,292
2025-02-14T12:51:54,0,292,0,292
2025-02-14T13:23:13,0,292,0,292
2025-02-14T13:54:42,0,292,0,292
2025-02-14T14:26:01,0,292,0,292
2025-02-14T14:57:20,0,292,0,292
2025-02-14T15:28:55,0,292,0,292
2025-02-14T16:00:15,0,292,0,292
2025-02-14T16:31:35,0,292,0,292
2025-02-14T17:03:04,0,292,0,292
2025-02-14T17:34:24,0,292,0,292
2025-02-14T18:05:44,0,292,0,292
2025-02-14T18:37:14,0,292,0,292
2025-02-14T19:08:34,0,292,0,292
2025-02-14T19:39:54,0,292,0,292
2025-02-14T20:11:14,0,292,0,292
2025-02-14T20:42:34,0,292,0,292
2025-02-14T21:14:04,0,292,0,292
2025-02-14T21:45:25,0,292,0,292
2025-02-14T22:16:48,0,292,0,292
2025-02-14T22:48:08,0,292,0,292
2025-02-14T23:19:38,0,292,0,292
2025-02-14T23:50:58,0,292,0,292
2025-02-15T00:24:08,0,292,0,292
2025-02-15T00:55:42,0,292,0,292
2025-02-15T01:27:05,0,292,0,292
2025-02-15T01:58:29,0,292,0,292
2025-02-15T02:29:49,0,292,0,292
2025-02-15T03:01:09,0,292,0,292
2025-02-15T03:32:30,0,292,0,292
2025-02-15T04:04:01,0,292,0,292
2025-02-15T04:30:29,0,292,0,292
2025-02-15T05:01:56,0,292,0,292
2025-02-15T05:33:21,0,292,0,292
2025-02-15T06:04:44,0,292,0,292
2025-02-15T06:36:21,0,292,0,292
2025-02-15T07:07:44,0,292,0,292
2025-02-15T07:39:08,0,292,0,292
2025-02-15T08:10:30,0,292,0,292
2025-02-15T08:42:00,0,292,0,292
2025-02-15T09:13:19,0,292,0,292
2025-02-15T09:44:39,0,292,0,292
2025-02-15T10:15:59,1,291,0,292
2025-02-15T10:47:34,1,291,0,292
2025-02-15T11:18:55,1,291,0,292
2025-02-15T11:50:14,1,291,0,292
2025-02-15T12:21:43,1,291,0,292
2025-02-15T12:53:02,1,291,0,292
2025-02-15T13:24:36,1,291,0,292
2025-02-15T13:55:56,1,291,0,292
2025-02-15T14:27:30,1,291,0,292
2025-02-15T14:58:50,1,291,0,292
2025-02-15T15:30:08,2,290,0,292
2025-02-15T16:01:37,2,290,0,292
2025-02-15T16:32:56,2,290,0,292
2025-02-15T17:04:14,2,290,0,292
2025-02-15T17:35:44,2,290,0,292
2025-02-15T18:07:03,2,290,0,292
2025-02-15T18:38:22,2,290,0,292
2025-02-15T19:10:05,2,290,0,292
2025-02-15T19:41:24,2,290,0,292
2025-02-15T20:12:43,2,290,0,292
2025-02-15T20:44:11,2,290,0,292
2025-02-15T21:15:31,3,289,0,292
2025-02-15T21:46:54,3,289,0,292
2025-02-15T22:18:13,3,289,0,292
2025-02-15T22:49:45,3,289,0,292
2025-02-15T23:21:05,3,289,0,292
2025-02-15T23:52:24,3,289,0,292
2025-02-16T00:24:00,3,289,0,292
2025-02-16T00:55:21,3,289,0,292
2025-02-16T01:28:19,3,289,0,292
2025-02-16T01:59:40,3,289,0,292
2025-02-16T02:31:00,3,289,0,292
2025-02-16T03:02:19,3,289,0,292
2025-02-16T03:33:40,3,289,0,292
2025-02-16T04:04:59,3,289,0,292
2025-02-16T04:27:33,3,289,0,292
2025-02-16T04:59:08,3,289,0,292
2025-02-16T05:30:35,3,289,0,292
2025-02-16T06:02:09,3,289,0,292
2025-02-16T06:33:52,3,289,0,292
2025-02-16T07:05:17,3,289,0,292
2025-02-16T07:36:45,3,289,0,292
2025-02-16T08:08:11,3,289,0,292
2025-02-16T08:39:45,3,289,0,292
2025-02-16T09:11:10,3,289,0,292
2025-02-16T09:42:34,3,289,0,292
2025-02-16T10:14:00,3,289,0,292
2025-02-16T10:45:27,3,289,0,292
2025-02-16T11:16:58,3,289,0,292
2025-02-16T11:48:18,3,289,0,292
2025-02-16T12:19:38,3,289,0,292
2025-02-16T12:50:58,3,289,0,292
2025-02-16T13:22:27,3,289,0,292
2025-02-16T13:53:47,3,289,0,292
2025-02-16T14:25:06,3,289,0,292
2025-02-16T14:56:26,3,289,0,292
2025-02-16T15:27:55,3,289,0,292
2025-02-16T15:59:14,3,289,0,292
2025-02-16T16:30:33,3,289,0,292
2025-02-16T17:02:02,3,289,0,292
2025-02-16T17:33:22,3,289,0,292
2025-02-16T18:04:41,3,289,0,292
2025-02-16T18:36:10,3,289,0,292
2025-02-16T19:07:30,3,289,0,292
2025-02-16T19:38:49,3,289,0,292
2025-02-16T20:10:09,3,289,0,292
2025-02-16T20:41:37,3,289,0,292
2025-02-16T21:12:57,3,289,0,292
2025-02-16T21:44:18,3,289,0,292
2025-02-16T22:15:39,3,289,0,292
2025-02-16T22:47:08,3,289,0,292
2025-02-16T23:18:27,3,289,0,292
2025-02-16T23:49:47,3,289,0,292
2025-02-17T00:21:08,3,289,0,292
2025-02-17T00:52:40,3,289,0,292
2025-02-17T01:24:05,3,289,0,292
2025-02-17T01:55:27,3,289,0,292
2025-02-17T02:26:52,3,289,0,292
2025-02-17T02:58:13,3,289,0,292
2025-02-17T03:29:46,3,289,0,292
2025-02-17T04:01:07,3,289,0,292
2025-02-17T04:27:16,3,289,0,292
2025-02-17T04:58:42,3,289,0,292
2025-02-17T05:30:08,3,289,0,292
2025-02-17T06:01:34,3,289,0,292
2025-02-17T06:32:57,3,289,0,292
2025-02-17T07:04:22,3,289,0,292
2025-02-17T07:35:43,3,289,0,292
2025-02-17T08:07:05,3,289,0,292
2025-02-17T08:38:29,3,289,0,292
2025-02-17T09:09:59,3,289,0,292
2025-02-17T09:41:18,3,289,0,292
2025-02-17T10:12:37,3,289,0,292
2025-02-17T10:43:57,3,289,0,292
2025-02-17T11:15:27,3,289,0,292
2025-02-17T11:46:46,3,289,0,292
2025-02-17T12:18:18,3,289,0,292
2025-02-17T12:49:37,3,289,0,292
2025-02-17T13:21:07,3,289,0,292
2025-02-17T13:52:28,4,288,0,292
2025-02-17T14:23:48,4,288,0,292
2025-02-17T14:55:19,4,288,0,292
2025-02-17T15:26:50,4,288,0,292
2025-02-17T15:58:11,4,288,0,292
2025-02-17T16:29:42,4,288,0,292
2025-02-17T17:01:03,4,288,0,292
2025-02-17T17:32:33,4,288,0,292
2025-02-17T18:03:53,5,287,0,292
2025-02-17T18:35:22,5,287,0,292
2025-02-17T19:06:41,5,287,0,292
2025-02-17T19:38:11,5,287,0,292
2025-02-17T20:09:30,5,287,0,292
2025-02-17T20:41:00,5,287,0,292
2025-02-17T21:12:20,5,287,0,292
2025-02-17T21:43:51,5,287,0,292
2025-02-17T22:15:12,5,287,0,292
2025-02-17T22:46:42,5,287,0,292
2025-02-17T23:18:02,5,287,0,292
2025-02-17T23:49:22,5,287,0,292
2025-02-18T00:20:54,5,287,0,292
2025-02-18T00:52:18,5,287,0,292
2025-02-18T01:23:40,5,287,0,292
2025-02-18T01:55:12,5,287,0,292
2025-02-18T02:26:44,5,287,0,292
2025-02-18T02:58:06,5,287,0,292
2025-02-18T03:29:27,5,287,0,292
2025-02-18T04:00:49,5,287,0,292
2025-02-18T04:38:37,5,287,0,292
2025-02-18T05:10:03,5,287,0,292
2025-02-18T05:41:31,5,287,0,292
2025-02-18T06:12:54,5,287,0,292
2025-02-18T06:44:27,5,287,0,292
2025-02-18T07:15:50,5,287,0,292
2025-02-18T07:47:19,5,287,0,292
2025-02-18T08:18:43,5,287,0,292
2025-02-18T08:50:06,5,287,0,292
2025-02-18T09:21:39,6,286,0,292
2025-02-18T09:53:06,6,286,0,292
2025-02-18T10:24:41,6,286,0,292
2025-02-18T10:56:17,7,285,0,292
2025-02-18T11:27:54,8,284,0,292
2025-02-18T11:59:31,8,284,0,292
2025-02-18T12:31:08,8,284,0,292
2025-02-18T13:02:39,8,284,0,292
2025-02-18T13:34:16,8,284,0,292
2025-02-18T14:05:57,8,284,0,292
2025-02-18T14:37:48,8,284,0,292
2025-02-18T15:09:31,8,284,0,292
2025-02-18T15:41:18,10,282,0,292
2025-02-18T16:13:00,10,282,0,292
2025-02-18T16:44:41,10,282,0,292
2025-02-18T17:16:33,10,282,0,292
2025-02-18T17:48:10,10,282,0,292
2025-02-18T18:19:52,10,282,0,292
2025-02-18T18:51:32,10,282,0,292
2025-02-18T19:23:13,11,281,0,292
2025-02-18T19:54:40,11,281,0,292
2025-02-18T20:09:20,11,281,0,292
2025-02-18T20:40:51,12,280,0,292
2025-02-18T21:12:30,12,280,0,292
2025-02-18T21:44:08,12,280,0,292
2025-02-18T22:15:34,12,280,0,292
2025-02-18T22:47:24,12,280,0,292
2025-02-18T23:18:50,13,279,0,292
2025-02-18T23:50:25,13,279,0,292
2025-02-19T00:22:13,13,279,0,292
2025-02-19T00:54:06,13,279,0,292
2025-02-19T01:25:38,13,279,0,292
2025-02-19T01:57:13,13,279,0,292
2025-02-19T02:28:57,13,279,0,292
2025-02-19T03:00:24,13,279,0,292
2025-02-19T03:32:05,13,279,0,292
2025-02-19T04:03:32,13,279,0,292
2025-02-19T04:31:50,13,279,0,292
